index,source,timestamp,values
15677,heart_rate,2017-07-02 10:18:16.268,"['81.0', '1']"
15678,heart_rate,2017-07-02 10:18:16.270,"['80.0', '1']"
15679,heart_rate,2017-07-02 10:18:16.273,"['83.0', '1']"
15680,heart_rate,2017-07-02 10:18:16.275,"['85.0', '1']"
15681,heart_rate,2017-07-02 10:18:16.276,"['86.0', '1']"
15682,heart_rate,2017-07-02 10:18:16.278,"['85.0', '1']"
15683,heart_rate,2017-07-02 10:18:16.280,"['86.0', '3']"
15684,heart_rate,2017-07-02 10:18:16.282,"['84.0', '3']"
15685,heart_rate,2017-07-02 10:18:16.285,"['83.0', '3']"
15686,heart_rate,2017-07-02 10:18:16.287,"['82.0', '3']"
15687,heart_rate,2017-07-02 10:18:16.290,"['84.0', '3']"
15688,heart_rate,2017-07-02 10:18:16.292,"['80.0', '3']"
15689,heart_rate,2017-07-02 10:18:16.295,"['84.0', '3']"
15690,heart_rate,2017-07-02 10:18:16.298,"['82.0', '3']"
15691,heart_rate,2017-07-02 10:18:16.300,"['84.0', '3']"
15692,heart_rate,2017-07-02 10:18:16.302,"['83.0', '3']"
15693,heart_rate,2017-07-02 10:18:16.303,"['84.0', '3']"
15694,heart_rate,2017-07-02 10:18:16.306,"['85.0', '2']"
15695,heart_rate,2017-07-02 10:18:16.308,"['87.0', '3']"
15696,heart_rate,2017-07-02 10:18:16.310,"['89.0', '3']"
15697,heart_rate,2017-07-02 10:18:16.313,"['90.0', '3']"
15698,heart_rate,2017-07-02 10:18:16.315,"['93.0', '3']"
15699,heart_rate,2017-07-02 10:18:16.317,"['94.0', '3']"
15700,heart_rate,2017-07-02 10:18:16.323,"['91.0', '3']"
15701,heart_rate,2017-07-02 10:18:16.327,"['89.0', '3']"
15702,heart_rate,2017-07-02 10:18:16.331,"['88.0', '3']"
15703,heart_rate,2017-07-02 10:18:16.335,"['85.0', '3']"
15704,heart_rate,2017-07-02 10:18:16.340,"['84.0', '3']"
15705,heart_rate,2017-07-02 10:18:16.347,"['83.0', '3']"
15706,heart_rate,2017-07-02 10:18:16.356,"['84.0', '3']"
15707,heart_rate,2017-07-02 10:18:16.360,"['83.0', '3']"
15708,heart_rate,2017-07-02 10:18:16.372,"['83.0', '2']"
15709,heart_rate,2017-07-02 10:18:16.377,"['83.0', '1']"
15710,heart_rate,2017-07-02 10:18:16.438,"['82.0', '1']"
15711,heart_rate,2017-07-02 10:18:16.453,"['83.0', '1']"
15712,heart_rate,2017-07-02 10:18:16.485,"['79.0', '1']"
15713,heart_rate,2017-07-02 10:18:16.534,"['81.0', '1']"
15714,heart_rate,2017-07-02 10:18:16.536,"['82.0', '1']"
15715,heart_rate,2017-07-02 10:18:16.539,"['83.0', '1']"
15716,heart_rate,2017-07-02 10:18:16.541,"['87.0', '1']"
15717,heart_rate,2017-07-02 10:18:16.543,"['86.0', '1']"
15718,heart_rate,2017-07-02 10:18:16.545,"['78.0', '1']"
15719,heart_rate,2017-07-02 10:18:16.547,"['72.0', '1']"
15720,heart_rate,2017-07-02 10:18:16.549,"['71.0', '1']"
15721,heart_rate,2017-07-02 10:18:16.550,"['68.0', '1']"
15722,heart_rate,2017-07-02 10:18:16.553,"['73.0', '1']"
15723,heart_rate,2017-07-02 10:18:16.555,"['75.0', '1']"
15724,heart_rate,2017-07-02 10:18:16.558,"['75.0', '2']"
15725,heart_rate,2017-07-02 10:18:16.570,"['75.0', '1']"
15726,heart_rate,2017-07-02 10:18:16.574,"['74.0', '1']"
15727,heart_rate,2017-07-02 10:18:16.578,"['73.0', '1']"
15728,heart_rate,2017-07-02 10:18:16.664,"['74.0', '1']"
15729,heart_rate,2017-07-02 10:18:16.783,"['74.0', '0']"
15730,heart_rate,2017-07-02 10:18:16.814,"['75.0', '0']"
15731,heart_rate,2017-07-02 10:18:16.853,"['75.0', '1']"
15732,heart_rate,2017-07-02 10:18:16.858,"['76.0', '1']"
15733,heart_rate,2017-07-02 10:18:16.874,"['75.0', '1']"
15734,heart_rate,2017-07-02 10:18:16.981,"['73.0', '1']"
15735,heart_rate,2017-07-02 10:18:17.061,"['73.0', '0']"
15736,heart_rate,2017-07-02 10:18:17.070,"['74.0', '0']"
15737,heart_rate,2017-07-02 10:18:17.085,"['74.0', '1']"
15738,heart_rate,2017-07-02 10:18:17.089,"['70.0', '1']"
15739,heart_rate,2017-07-02 10:18:17.094,"['69.0', '1']"
15740,heart_rate,2017-07-02 10:18:17.117,"['68.0', '1']"
15741,heart_rate,2017-07-02 10:18:17.136,"['69.0', '1']"
15742,heart_rate,2017-07-02 10:18:17.140,"['66.0', '1']"
15743,heart_rate,2017-07-02 10:18:17.144,"['69.0', '1']"
15744,heart_rate,2017-07-02 10:18:17.148,"['71.0', '1']"
15745,heart_rate,2017-07-02 10:18:17.231,"['72.0', '1']"
15746,heart_rate,2017-07-02 10:18:17.284,"['73.0', '1']"
15747,heart_rate,2017-07-02 10:18:17.374,"['73.0', '0']"
15748,heart_rate,2017-07-02 10:18:17.389,"['74.0', '0']"
15749,heart_rate,2017-07-02 10:18:17.479,"['75.0', '0']"
15750,heart_rate,2017-07-02 10:18:17.518,"['74.0', '0']"
15751,heart_rate,2017-07-02 10:18:17.566,"['75.0', '0']"
15752,heart_rate,2017-07-02 10:18:17.569,"['74.0', '0']"
15753,heart_rate,2017-07-02 10:18:17.629,"['73.0', '0']"
15754,heart_rate,2017-07-02 10:18:17.645,"['72.0', '0']"
15755,heart_rate,2017-07-02 10:18:17.649,"['71.0', '0']"
15756,heart_rate,2017-07-02 10:18:17.746,"['72.0', '0']"
15757,heart_rate,2017-07-02 10:18:17.751,"['72.0', '1']"
15758,heart_rate,2017-07-02 10:18:17.785,"['72.0', '0']"
15759,heart_rate,2017-07-02 10:18:17.829,"['71.0', '0']"
15760,heart_rate,2017-07-02 10:18:17.954,"['73.0', '0']"
15761,heart_rate,2017-07-02 10:18:18.017,"['72.0', '0']"
15762,heart_rate,2017-07-02 10:18:18.040,"['73.0', '0']"
15763,heart_rate,2017-07-02 10:18:18.045,"['72.0', '0']"
15764,heart_rate,2017-07-02 10:18:18.065,"['73.0', '0']"
15765,heart_rate,2017-07-02 10:18:18.086,"['72.0', '0']"
15766,heart_rate,2017-07-02 10:18:18.150,"['71.0', '0']"
15767,heart_rate,2017-07-02 10:18:18.180,"['68.0', '1']"
15768,heart_rate,2017-07-02 10:18:18.185,"['67.0', '1']"
15769,heart_rate,2017-07-02 10:18:18.192,"['66.0', '1']"
15770,heart_rate,2017-07-02 10:18:18.284,"['66.0', '0']"
15771,heart_rate,2017-07-02 10:18:18.291,"['65.0', '1']"
15772,heart_rate,2017-07-02 10:18:18.296,"['61.0', '1']"
15773,heart_rate,2017-07-02 10:18:18.318,"['62.0', '1']"
15774,heart_rate,2017-07-02 10:18:18.376,"['63.0', '1']"
15775,heart_rate,2017-07-02 10:18:18.399,"['64.0', '1']"
15776,heart_rate,2017-07-02 10:18:18.411,"['64.0', '0']"
15777,heart_rate,2017-07-02 10:18:18.420,"['65.0', '0']"
15778,heart_rate,2017-07-02 10:18:18.433,"['66.0', '1']"
15779,heart_rate,2017-07-02 10:18:18.483,"['67.0', '1']"
15780,heart_rate,2017-07-02 10:18:18.487,"['66.0', '1']"
15781,heart_rate,2017-07-02 10:18:22.037,"['66.0', '0']"
15788,heart_rate,2017-07-02 10:18:34.158,"['65.0', '0']"
15789,heart_rate,2017-07-02 10:18:35.156,"['63.0', '1']"
15790,heart_rate,2017-07-02 10:18:36.142,"['61.0', '1']"
15791,heart_rate,2017-07-02 10:18:39.304,"['51.0', '1']"
15792,heart_rate,2017-07-02 10:18:40.295,"['48.0', '1']"
15793,heart_rate,2017-07-02 10:18:41.284,"['58.0', '1']"
15794,heart_rate,2017-07-02 10:18:42.277,"['63.0', '1']"
15795,heart_rate,2017-07-02 10:18:43.263,"['68.0', '1']"
15796,heart_rate,2017-07-02 10:18:44.252,"['64.0', '1']"
15797,heart_rate,2017-07-02 10:18:45.242,"['69.0', '1']"
15798,heart_rate,2017-07-02 10:18:46.232,"['74.0', '2']"
15799,heart_rate,2017-07-02 10:18:47.227,"['74.0', '1']"
15800,heart_rate,2017-07-02 10:18:48.212,"['74.0', '2']"
15801,heart_rate,2017-07-02 10:18:49.399,"['75.0', '1']"
15802,heart_rate,2017-07-02 10:18:50.389,"['74.0', '1']"
15803,heart_rate,2017-07-02 10:18:52.367,"['75.0', '1']"
15804,heart_rate,2017-07-02 10:18:58.314,"['76.0', '1']"
15810,heart_rate,2017-07-02 10:18:59.283,"['76.0', '2']"
15811,heart_rate,2017-07-02 10:19:00.468,"['76.0', '1']"
15818,heart_rate,2017-07-02 10:19:05.436,"['75.0', '1']"
15825,heart_rate,2017-07-02 10:19:13.546,"['77.0', '1']"
15826,heart_rate,2017-07-02 10:19:14.537,"['79.0', '1']"
15827,heart_rate,2017-07-02 10:19:16.515,"['80.0', '1']"
15828,heart_rate,2017-07-02 10:19:19.483,"['80.0', '2']"
15829,heart_rate,2017-07-02 10:19:21.477,"['79.0', '2']"
15830,heart_rate,2017-07-02 10:19:23.646,"['79.0', '1']"
15831,heart_rate,2017-07-02 10:19:35.719,"['80.0', '1']"
15832,heart_rate,2017-07-02 10:19:54.715,"['79.0', '1']"
15839,heart_rate,2017-07-02 10:20:14.905,"['79.0', '0']"
15840,heart_rate,2017-07-02 10:20:24.011,"['78.0', '0']"
15841,heart_rate,2017-07-02 10:20:30.971,"['79.0', '0']"
15842,heart_rate,2017-07-02 10:20:41.035,"['78.0', '0']"
15843,heart_rate,2017-07-02 10:20:42.080,"['78.0', '1']"
15844,heart_rate,2017-07-02 10:20:48.213,"['78.0', '0']"
15845,heart_rate,2017-07-02 10:20:54.151,"['82.0', '1']"
15846,heart_rate,2017-07-02 10:20:55.144,"['83.0', '1']"
15854,heart_rate,2017-07-02 10:21:04.246,"['85.0', '1']"
15855,heart_rate,2017-07-02 10:21:05.237,"['88.0', '1']"
15856,heart_rate,2017-07-02 10:21:15.332,"['89.0', '1']"
15863,heart_rate,2017-07-02 10:21:35.526,"['90.0', '1']"
15865,heart_rate,2017-07-02 10:21:36.511,"['89.0', '1']"
15872,heart_rate,2017-07-02 10:21:45.519,"['88.0', '1']"
15873,heart_rate,2017-07-02 10:21:47.573,"['87.0', '1']"
15882,heart_rate,2017-07-02 10:21:59.631,"['86.0', '1']"
15883,heart_rate,2017-07-02 10:22:00.638,"['85.0', '1']"
15884,heart_rate,2017-07-02 10:22:02.816,"['86.0', '1']"
15885,heart_rate,2017-07-02 10:22:03.806,"['87.0', '1']"
15886,heart_rate,2017-07-02 10:22:08.753,"['85.0', '1']"
15887,heart_rate,2017-07-02 10:22:10.731,"['84.0', '1']"
15888,heart_rate,2017-07-02 10:22:11.723,"['82.0', '1']"
15889,heart_rate,2017-07-02 10:22:15.879,"['81.0', '1']"
15890,heart_rate,2017-07-02 10:22:21.817,"['79.0', '1']"
15891,heart_rate,2017-07-02 10:22:22.808,"['73.0', '1']"
15892,heart_rate,2017-07-02 10:22:23.795,"['70.0', '1']"
15893,heart_rate,2017-07-02 10:22:27.953,"['69.0', '1']"
15894,heart_rate,2017-07-02 10:22:29.933,"['68.0', '1']"
15895,heart_rate,2017-07-02 10:22:30.924,"['67.0', '1']"
15896,heart_rate,2017-07-02 10:22:31.911,"['68.0', '1']"
15903,heart_rate,2017-07-02 10:22:33.897,"['67.0', '1']"
15904,heart_rate,2017-07-02 10:22:34.928,"['66.0', '1']"
15905,heart_rate,2017-07-02 10:22:36.960,"['65.0', '1']"
15906,heart_rate,2017-07-02 10:22:37.949,"['64.0', '1']"
15913,heart_rate,2017-07-02 10:22:55.169,"['65.0', '1']"
15914,heart_rate,2017-07-02 10:22:58.122,"['67.0', '1']"
15921,heart_rate,2017-07-02 10:22:59.127,"['69.0', '1']"
15922,heart_rate,2017-07-02 10:23:02.295,"['68.0', '1']"
15923,heart_rate,2017-07-02 10:23:22.443,"['67.0', '1']"
15924,heart_rate,2017-07-02 10:23:23.434,"['68.0', '1']"
15925,heart_rate,2017-07-02 10:23:24.423,"['69.0', '1']"
15932,heart_rate,2017-07-02 10:23:33.527,"['67.0', '1']"
15933,heart_rate,2017-07-02 10:23:34.517,"['65.0', '1']"
15940,heart_rate,2017-07-02 10:23:40.466,"['64.0', '1']"
15941,heart_rate,2017-07-02 10:23:42.636,"['65.0', '1']"
15942,heart_rate,2017-07-02 10:23:43.622,"['70.0', '1']"
15943,heart_rate,2017-07-02 10:23:46.591,"['73.0', '1']"
15944,heart_rate,2017-07-02 10:23:48.573,"['72.0', '1']"
15945,heart_rate,2017-07-02 10:23:52.726,"['73.0', '1']"
15952,heart_rate,2017-07-02 10:24:00.635,"['75.0', '1']"
15965,heart_rate,2017-07-02 10:24:12.724,"['65.0', '1']"
15966,heart_rate,2017-07-02 10:24:23.810,"['74.0', '1']"
15975,heart_rate,2017-07-02 10:24:33.080,"['75.0', '1']"
15976,heart_rate,2017-07-02 10:24:40.063,"['76.0', '1']"
15977,heart_rate,2017-07-02 10:24:47.120,"['77.0', '1']"
15978,heart_rate,2017-07-02 10:24:53.270,"['78.0', '1']"
15986,heart_rate,2017-07-02 10:25:00.181,"['79.0', '1']"
15987,heart_rate,2017-07-02 10:25:02.184,"['78.0', '1']"
15988,heart_rate,2017-07-02 10:25:15.438,"['81.0', '1']"
15989,heart_rate,2017-07-02 10:25:26.519,"['82.0', '1']"
15990,heart_rate,2017-07-02 10:25:29.489,"['84.0', '1']"
15991,heart_rate,2017-07-02 10:25:32.458,"['82.0', '1']"
15992,heart_rate,2017-07-02 10:25:34.447,"['81.0', '1']"
15993,heart_rate,2017-07-02 10:25:42.551,"['80.0', '1']"
15994,heart_rate,2017-07-02 10:25:45.525,"['77.0', '1']"
15995,heart_rate,2017-07-02 10:25:47.536,"['79.0', '1']"
15996,heart_rate,2017-07-02 10:25:51.661,"['78.0', '1']"
16005,heart_rate,2017-07-02 10:25:59.585,"['77.0', '1']"
16006,heart_rate,2017-07-02 10:26:00.745,"['71.0', '1']"
16007,heart_rate,2017-07-02 10:26:01.750,"['76.0', '1']"
16008,heart_rate,2017-07-02 10:26:02.738,"['67.0', '1']"
16009,heart_rate,2017-07-02 10:26:03.731,"['63.0', '1']"
16010,heart_rate,2017-07-02 10:26:04.720,"['62.0', '1']"
16011,heart_rate,2017-07-02 10:26:05.709,"['61.0', '3']"
16012,heart_rate,2017-07-02 10:26:07.688,"['61.0', '2']"
16013,heart_rate,2017-07-02 10:26:09.668,"['61.0', '1']"
16014,heart_rate,2017-07-02 10:26:11.718,"['62.0', '1']"
16015,heart_rate,2017-07-02 10:26:12.832,"['61.0', '1']"
16021,heart_rate,2017-07-02 10:28:34.511,"['62.0', '1']"
16022,heart_rate,2017-07-02 10:28:35.082,"['61.0', '1']"
16023,heart_rate,2017-07-02 10:28:35.086,"['60.0', '1']"
16024,heart_rate,2017-07-02 10:28:35.089,"['59.0', '1']"
16025,heart_rate,2017-07-02 10:28:35.093,"['55.0', '1']"
16026,heart_rate,2017-07-02 10:28:35.266,"['54.0', '1']"
16027,heart_rate,2017-07-02 10:28:35.279,"['53.0', '1']"
16028,heart_rate,2017-07-02 10:28:36.094,"['54.0', '1']"
16029,heart_rate,2017-07-02 10:28:36.670,"['53.0', '1']"
16030,heart_rate,2017-07-02 10:28:36.673,"['52.0', '1']"
16031,heart_rate,2017-07-02 10:28:36.676,"['53.0', '1']"
16032,heart_rate,2017-07-02 10:28:36.685,"['54.0', '1']"
16033,heart_rate,2017-07-02 10:28:42.910,"['53.0', '1']"
16034,heart_rate,2017-07-02 10:28:45.874,"['54.0', '1']"
16035,heart_rate,2017-07-02 10:28:46.865,"['53.0', '1']"
16036,heart_rate,2017-07-02 10:28:48.848,"['51.0', '1']"
16049,heart_rate,2017-07-02 10:29:09.029,"['56.0', '1']"
16050,heart_rate,2017-07-02 10:29:10.011,"['57.0', '1']"
16057,heart_rate,2017-07-02 10:29:14.967,"['58.0', '1']"
16058,heart_rate,2017-07-02 10:29:30.210,"['59.0', '1']"
16059,heart_rate,2017-07-02 10:29:32.182,"['60.0', '1']"
16060,heart_rate,2017-07-02 10:29:33.159,"['67.0', '1']"
16061,heart_rate,2017-07-02 10:29:36.143,"['68.0', '1']"
16062,heart_rate,2017-07-02 10:29:41.489,"['69.0', '1']"
16063,heart_rate,2017-07-02 10:29:54.545,"['71.0', '1']"
16064,heart_rate,2017-07-02 10:29:55.341,"['74.0', '1']"
16074,heart_rate,2017-07-02 10:30:11.394,"['75.0', '1']"
16075,heart_rate,2017-07-02 10:30:28.570,"['75.0', '0']"
16076,heart_rate,2017-07-02 10:30:33.692,"['74.0', '1']"
16077,heart_rate,2017-07-02 10:30:34.879,"['73.0', '1']"
16078,heart_rate,2017-07-02 10:30:37.848,"['74.0', '1']"
16079,heart_rate,2017-07-02 10:30:49.722,"['73.0', '1']"
16080,heart_rate,2017-07-02 10:30:50.908,"['74.0', '1']"
16091,heart_rate,2017-07-02 10:31:01.794,"['74.0', '0']"
16092,heart_rate,2017-07-02 10:31:06.940,"['73.0', '0']"
16093,heart_rate,2017-07-02 10:31:09.907,"['71.0', '1']"
16094,heart_rate,2017-07-02 10:31:14.062,"['72.0', '1']"
16106,heart_rate,2017-07-02 10:31:35.038,"['73.0', '1']"
16107,heart_rate,2017-07-02 10:31:55.224,"['75.0', '1']"
16119,heart_rate,2017-07-02 10:32:00.351,"['72.0', '1']"
16120,heart_rate,2017-07-02 10:32:07.494,"['71.0', '1']"
16121,heart_rate,2017-07-02 10:32:10.461,"['73.0', '1']"
16122,heart_rate,2017-07-02 10:32:13.430,"['76.0', '1']"
16123,heart_rate,2017-07-02 10:32:14.617,"['77.0', '1']"
16124,heart_rate,2017-07-02 10:32:15.408,"['78.0', '1']"
16125,heart_rate,2017-07-02 10:32:21.357,"['77.0', '1']"
16126,heart_rate,2017-07-02 10:32:23.547,"['82.0', '1']"
16128,heart_rate,2017-07-02 10:32:24.353,"['81.0', '1']"
16129,heart_rate,2017-07-02 10:32:25.501,"['82.0', '1']"
16130,heart_rate,2017-07-02 10:32:26.491,"['81.0', '1']"
16131,heart_rate,2017-07-02 10:32:34.421,"['80.0', '1']"
16132,heart_rate,2017-07-02 10:32:35.453,"['77.0', '1']"
16134,heart_rate,2017-07-02 10:32:46.676,"['78.0', '1']"
16135,heart_rate,2017-07-02 10:32:47.862,"['80.0', '1']"
16136,heart_rate,2017-07-02 10:32:48.655,"['82.0', '1']"
16137,heart_rate,2017-07-02 10:32:49.647,"['83.0', '1']"
16138,heart_rate,2017-07-02 10:32:50.834,"['82.0', '1']"
16139,heart_rate,2017-07-02 10:32:57.590,"['81.0', '1']"
16148,heart_rate,2017-07-02 10:32:58.731,"['80.0', '1']"
16149,heart_rate,2017-07-02 10:33:16.953,"['85.0', '1']"
16150,heart_rate,2017-07-02 10:33:22.890,"['86.0', '1']"
16151,heart_rate,2017-07-02 10:33:24.077,"['85.0', '1']"
16152,heart_rate,2017-07-02 10:33:24.869,"['86.0', '1']"
16153,heart_rate,2017-07-02 10:33:25.859,"['85.0', '1']"
16154,heart_rate,2017-07-02 10:33:27.045,"['86.0', '1']"
16155,heart_rate,2017-07-02 10:33:31.835,"['88.0', '1']"
16156,heart_rate,2017-07-02 10:33:34.170,"['89.0', '1']"
16157,heart_rate,2017-07-02 10:33:35.951,"['91.0', '1']"
16158,heart_rate,2017-07-02 10:33:37.137,"['89.0', '1']"
16159,heart_rate,2017-07-02 10:33:37.931,"['87.0', '1']"
16160,heart_rate,2017-07-02 10:33:38.919,"['91.0', '1']"
16161,heart_rate,2017-07-02 10:33:40.106,"['87.0', '1']"
16162,heart_rate,2017-07-02 10:33:40.919,"['80.0', '1']"
16163,heart_rate,2017-07-02 10:33:41.900,"['76.0', '1']"
16164,heart_rate,2017-07-02 10:33:43.074,"['83.0', '1']"
16165,heart_rate,2017-07-02 10:33:44.261,"['91.0', '1']"
16166,heart_rate,2017-07-02 10:33:45.053,"['90.0', '1']"
16167,heart_rate,2017-07-02 10:33:49.011,"['89.0', '1']"
16168,heart_rate,2017-07-02 10:33:50.199,"['85.0', '1']"
16169,heart_rate,2017-07-02 10:33:50.990,"['80.0', '1']"
16176,heart_rate,2017-07-02 10:34:04.079,"['81.0', '1']"
16183,heart_rate,2017-07-02 10:34:09.190,"['79.0', '1']"
16184,heart_rate,2017-07-02 10:34:12.342,"['78.0', '1']"
16191,heart_rate,2017-07-02 10:34:17.288,"['73.0', '1']"
16192,heart_rate,2017-07-02 10:34:18.477,"['72.0', '1']"
16193,heart_rate,2017-07-02 10:34:19.267,"['71.0', '1']"
16194,heart_rate,2017-07-02 10:34:28.569,"['70.0', '1']"
16195,heart_rate,2017-07-02 10:34:33.316,"['69.0', '1']"
16196,heart_rate,2017-07-02 10:34:53.563,"['75.0', '1']"
16197,heart_rate,2017-07-02 10:34:54.750,"['73.0', '1']"
16198,heart_rate,2017-07-02 10:34:55.547,"['72.0', '1']"
16205,heart_rate,2017-07-02 10:35:00.767,"['71.0', '1']"
16213,heart_rate,2017-07-02 10:35:14.915,"['72.0', '1']"
16214,heart_rate,2017-07-02 10:35:15.714,"['70.0', '1']"
16215,heart_rate,2017-07-02 10:35:20.853,"['69.0', '1']"
16217,heart_rate,2017-07-02 10:35:35.910,"['68.0', '1']"
16218,heart_rate,2017-07-02 10:35:45.990,"['64.0', '1']"
16219,heart_rate,2017-07-02 10:35:46.974,"['63.0', '1']"
16220,heart_rate,2017-07-02 10:35:54.097,"['62.0', '1']"
16221,heart_rate,2017-07-02 10:35:55.285,"['64.0', '1']"
16228,heart_rate,2017-07-02 10:36:01.207,"['62.0', '1']"
16229,heart_rate,2017-07-02 10:36:36.446,"['61.0', '1']"
16230,heart_rate,2017-07-02 10:36:39.414,"['59.0', '1']"
16231,heart_rate,2017-07-02 10:36:58.427,"['60.0', '1']"
16239,heart_rate,2017-07-02 10:37:00.590,"['59.0', '1']"
16240,heart_rate,2017-07-02 10:37:04.745,"['57.0', '2']"
16241,heart_rate,2017-07-02 10:37:14.837,"['55.0', '2']"
16242,heart_rate,2017-07-02 10:37:15.627,"['54.0', '2']"
16243,heart_rate,2017-07-02 10:37:16.618,"['53.0', '1']"
16244,heart_rate,2017-07-02 10:37:22.752,"['52.0', '1']"
16245,heart_rate,2017-07-02 10:37:23.746,"['53.0', '1']"
16246,heart_rate,2017-07-02 10:37:33.835,"['54.0', '1']"
16247,heart_rate,2017-07-02 10:37:41.750,"['55.0', '1']"
16248,heart_rate,2017-07-02 10:37:48.083,"['56.0', '1']"
16249,heart_rate,2017-07-02 10:37:58.175,"['57.0', '1']"
16258,heart_rate,2017-07-02 10:38:07.081,"['58.0', '1']"
16259,heart_rate,2017-07-02 10:38:14.203,"['59.0', '1']"
16260,heart_rate,2017-07-02 10:38:22.119,"['60.0', '1']"
16261,heart_rate,2017-07-02 10:38:24.296,"['59.0', '1']"
16262,heart_rate,2017-07-02 10:38:25.088,"['60.0', '1']"
16263,heart_rate,2017-07-02 10:38:28.061,"['59.0', '1']"
16264,heart_rate,2017-07-02 10:38:29.085,"['59.0', '0']"
16265,heart_rate,2017-07-02 10:38:31.419,"['60.0', '0']"
16267,heart_rate,2017-07-02 10:38:32.211,"['60.0', '1']"
16268,heart_rate,2017-07-02 10:38:34.389,"['59.0', '1']"
16269,heart_rate,2017-07-02 10:38:43.294,"['60.0', '1']"
16282,heart_rate,2017-07-02 10:39:11.379,"['61.0', '1']"
16289,heart_rate,2017-07-02 10:39:17.725,"['61.0', '0']"
16290,heart_rate,2017-07-02 10:39:28.611,"['60.0', '1']"
16291,heart_rate,2017-07-02 10:39:29.598,"['59.0', '1']"
16292,heart_rate,2017-07-02 10:39:35.546,"['60.0', '1']"
16293,heart_rate,2017-07-02 10:39:44.782,"['62.0', '1']"
16294,heart_rate,2017-07-02 10:39:57.744,"['63.0', '1']"
16301,heart_rate,2017-07-02 10:40:00.905,"['62.0', '1']"
16302,heart_rate,2017-07-02 10:40:16.142,"['59.0', '1']"
16303,heart_rate,2017-07-02 10:40:16.938,"['65.0', '1']"
16304,heart_rate,2017-07-02 10:40:17.925,"['67.0', '1']"
16305,heart_rate,2017-07-02 10:40:19.111,"['69.0', '1']"
16306,heart_rate,2017-07-02 10:40:19.920,"['70.0', '1']"
16307,heart_rate,2017-07-02 10:40:26.235,"['67.0', '1']"
16308,heart_rate,2017-07-02 10:40:35.143,"['73.0', '1']"
16309,heart_rate,2017-07-02 10:40:36.328,"['75.0', '1']"
16310,heart_rate,2017-07-02 10:40:39.295,"['76.0', '1']"
16311,heart_rate,2017-07-02 10:40:40.087,"['85.0', '1']"
16312,heart_rate,2017-07-02 10:40:41.076,"['87.0', '1']"
16313,heart_rate,2017-07-02 10:40:44.091,"['82.0', '1']"
16314,heart_rate,2017-07-02 10:40:52.356,"['81.0', '1']"
16322,heart_rate,2017-07-02 10:41:00.257,"['80.0', '1']"
16323,heart_rate,2017-07-02 10:41:01.262,"['81.0', '1']"
16324,heart_rate,2017-07-02 10:41:02.448,"['71.0', '1']"
16325,heart_rate,2017-07-02 10:41:19.664,"['70.0', '1']"
16326,heart_rate,2017-07-02 10:41:20.456,"['71.0', '1']"
16327,heart_rate,2017-07-02 10:41:23.424,"['70.0', '1']"
16337,heart_rate,2017-07-02 10:41:36.485,"['71.0', '1']"
16338,heart_rate,2017-07-02 10:41:44.597,"['72.0', '1']"
16339,heart_rate,2017-07-02 10:41:45.785,"['71.0', '1']"
16340,heart_rate,2017-07-02 10:41:46.577,"['69.0', '1']"
16348,heart_rate,2017-07-02 10:42:03.618,"['68.0', '1']"
16349,heart_rate,2017-07-02 10:42:04.782,"['69.0', '1']"
16350,heart_rate,2017-07-02 10:42:09.729,"['68.0', '1']"
16351,heart_rate,2017-07-02 10:42:12.727,"['66.0', '1']"
16353,heart_rate,2017-07-02 10:42:20.811,"['67.0', '1']"
16354,heart_rate,2017-07-02 10:42:21.999,"['68.0', '1']"
16355,heart_rate,2017-07-02 10:42:23.790,"['67.0', '1']"
16356,heart_rate,2017-07-02 10:42:25.793,"['66.0', '1']"
16357,heart_rate,2017-07-02 10:42:35.871,"['65.0', '1']"
16358,heart_rate,2017-07-02 10:42:36.899,"['66.0', '1']"
16360,heart_rate,2017-07-02 10:42:56.035,"['65.0', '1']"
16367,heart_rate,2017-07-02 10:43:00.165,"['70.0', '1']"
16374,heart_rate,2017-07-02 10:43:05.321,"['71.0', '1']"
16381,heart_rate,2017-07-02 10:43:32.282,"['69.0', '1']"
16382,heart_rate,2017-07-02 10:43:33.261,"['68.0', '1']"
16383,heart_rate,2017-07-02 10:43:38.580,"['69.0', '1']"
16384,heart_rate,2017-07-02 10:43:50.459,"['70.0', '1']"
16385,heart_rate,2017-07-02 10:43:58.750,"['71.0', '1']"
16392,heart_rate,2017-07-02 10:44:02.524,"['72.0', '1']"
16514,heart_rate,2017-07-02 11:15:30.017,"['72.0', '2']"
16515,heart_rate,2017-07-02 11:15:30.030,"['72.0', '1']"
16516,heart_rate,2017-07-02 11:15:30.036,"['73.0', '1']"
16517,heart_rate,2017-07-02 11:15:30.054,"['72.0', '1']"
