,index,source,timestamp,values,activity
50703,126898,heart_rate,59:08.2,"['66.0', '3']",In computer
50704,126899,heart_rate,59:08.2,"['65.0', '3']",In computer
50705,126900,heart_rate,59:08.2,"['65.0', '2']",In computer
50706,126901,heart_rate,59:08.2,"['65.0', '3']",In computer
50707,126902,heart_rate,59:08.2,"['66.0', '3']",In computer
50708,126903,heart_rate,59:08.2,"['65.0', '3']",In computer
50709,126904,heart_rate,59:08.2,"['66.0', '2']",In computer
50710,126905,heart_rate,59:08.2,"['68.0', '2']",In computer
50711,126906,heart_rate,59:08.3,"['69.0', '2']",In computer
50712,126907,heart_rate,59:08.3,"['70.0', '2']",In computer
50713,126908,heart_rate,59:08.3,"['69.0', '2']",In computer
50714,126909,heart_rate,59:08.3,"['70.0', '2']",In computer
50715,126910,heart_rate,59:08.3,"['69.0', '3']",In computer
50716,126911,heart_rate,59:08.3,"['69.0', '2']",In computer
50717,126912,heart_rate,59:08.3,"['68.0', '2']",In computer
50718,126913,heart_rate,59:08.3,"['67.0', '2']",In computer
50719,126914,heart_rate,59:08.3,"['66.0', '2']",In computer
50720,126915,heart_rate,59:08.3,"['66.0', '1']",In computer
50721,126916,heart_rate,59:08.4,"['65.0', '1']",In computer
50722,126917,heart_rate,59:08.5,"['66.0', '1']",In computer
50723,126918,heart_rate,59:08.6,"['65.0', '1']",In computer
50724,126919,heart_rate,59:08.6,"['64.0', '1']",In computer
50725,126920,heart_rate,59:08.7,"['65.0', '1']",In computer
50726,126921,heart_rate,59:08.7,"['66.0', '1']",In computer
50727,126922,heart_rate,59:08.7,"['68.0', '1']",In computer
50728,126923,heart_rate,59:08.7,"['70.0', '1']",In computer
50729,126924,heart_rate,59:08.7,"['76.0', '1']",In computer
50730,126925,heart_rate,59:08.7,"['78.0', '1']",In computer
50731,126926,heart_rate,59:08.7,"['76.0', '1']",In computer
50732,126927,heart_rate,59:08.7,"['75.0', '1']",In computer
50733,126928,heart_rate,59:08.7,"['71.0', '1']",In computer
50734,126929,heart_rate,59:08.7,"['70.0', '3']",In computer
50735,126930,heart_rate,59:08.7,"['67.0', '3']",In computer
50736,126931,heart_rate,59:08.7,"['66.0', '3']",In computer
50737,126932,heart_rate,59:08.8,"['64.0', '3']",In computer
50738,126933,heart_rate,59:08.8,"['65.0', '3']",In computer
50739,126934,heart_rate,59:08.8,"['66.0', '3']",In computer
50740,126935,heart_rate,59:08.8,"['70.0', '3']",In computer
50741,126936,heart_rate,59:08.8,"['71.0', '3']",In computer
50742,126937,heart_rate,59:08.8,"['73.0', '3']",In computer
50743,126938,heart_rate,59:08.8,"['74.0', '2']",In computer
50744,126939,heart_rate,59:08.8,"['74.0', '1']",In computer
50745,126940,heart_rate,59:08.8,"['71.0', '1']",In computer
50746,126941,heart_rate,59:08.8,"['67.0', '1']",In computer
50747,126942,heart_rate,59:08.8,"['74.0', '1']",In computer
50748,126943,heart_rate,59:08.8,"['75.0', '1']",In computer
50749,126944,heart_rate,59:08.8,"['65.0', '1']",In computer
50750,126945,heart_rate,59:08.8,"['61.0', '1']",In computer
50751,126946,heart_rate,59:08.8,"['71.0', '1']",In computer
50752,126947,heart_rate,59:08.8,"['81.0', '3']",In computer
50753,126948,heart_rate,59:08.9,"['88.0', '3']",In computer
50754,126949,heart_rate,59:08.9,"['89.0', '3']",In computer
50755,126950,heart_rate,59:08.9,"['89.0', '1']",In computer
50756,126951,heart_rate,59:08.9,"['90.0', '1']",In computer
50757,126952,heart_rate,59:08.9,"['86.0', '1']",In computer
50758,126953,heart_rate,59:08.9,"['82.0', '1']",In computer
50759,126954,heart_rate,59:08.9,"['81.0', '1']",In computer
50760,126955,heart_rate,59:08.9,"['82.0', '1']",In computer
50761,126956,heart_rate,59:08.9,"['84.0', '1']",In computer
50762,126957,heart_rate,59:08.9,"['87.0', '1']",In computer
50763,126958,heart_rate,59:08.9,"['89.0', '1']",In computer
50764,126959,heart_rate,59:08.9,"['90.0', '3']",In computer
50765,126960,heart_rate,59:08.9,"['91.0', '3']",In computer
50766,126961,heart_rate,59:08.9,"['92.0', '3']",In computer
50767,126962,heart_rate,59:08.9,"['92.0', '1']",In computer
50768,126963,heart_rate,59:08.9,"['88.0', '1']",In computer
50769,126964,heart_rate,59:08.9,"['86.0', '1']",In computer
50770,126965,heart_rate,59:08.9,"['85.0', '1']",In computer
50771,126966,heart_rate,59:08.9,"['75.0', '1']",In computer
50772,126967,heart_rate,59:08.9,"['72.0', '1']",In computer
50773,126968,heart_rate,59:09.0,"['71.0', '1']",In computer
50774,126969,heart_rate,59:09.0,"['70.0', '1']",In computer
50775,126970,heart_rate,59:09.0,"['68.0', '1']",In computer
50776,126971,heart_rate,59:09.0,"['68.0', '3']",In computer
50777,126972,heart_rate,59:09.0,"['67.0', '3']",In computer
50778,126973,heart_rate,59:09.0,"['66.0', '3']",In computer
50779,126974,heart_rate,59:09.0,"['67.0', '3']",In computer
50780,126975,heart_rate,59:09.0,"['66.0', '3']",In computer
50781,126976,heart_rate,59:09.0,"['65.0', '3']",In computer
50782,126977,heart_rate,59:09.0,"['64.0', '3']",In computer
50783,126978,heart_rate,59:09.0,"['63.0', '3']",In computer
50784,126979,heart_rate,59:09.0,"['62.0', '3']",In computer
50785,126980,heart_rate,59:09.0,"['61.0', '3']",In computer
50786,126981,heart_rate,59:09.0,"['62.0', '3']",In computer
50787,126982,heart_rate,59:09.0,"['63.0', '3']",In computer
50788,126983,heart_rate,59:09.0,"['64.0', '3']",In computer
50789,126984,heart_rate,59:09.0,"['66.0', '3']",In computer
50790,126985,heart_rate,59:09.0,"['64.0', '3']",In computer
50791,126986,heart_rate,59:09.1,"['66.0', '3']",In computer
50792,126987,heart_rate,59:09.1,"['64.0', '3']",In computer
50793,126988,heart_rate,59:09.1,"['63.0', '3']",In computer
50794,126989,heart_rate,59:09.1,"['62.0', '3']",In computer
50795,126990,heart_rate,59:09.1,"['61.0', '3']",In computer
50796,126991,heart_rate,59:09.1,"['62.0', '3']",In computer
50797,126992,heart_rate,59:09.1,"['61.0', '3']",In computer
50798,126993,heart_rate,59:09.1,"['60.0', '3']",In computer
50799,126994,heart_rate,59:09.1,"['61.0', '3']",In computer
50800,126995,heart_rate,59:09.1,"['60.0', '3']",In computer
50801,126996,heart_rate,59:09.1,"['61.0', '3']",In computer
50802,126997,heart_rate,59:09.1,"['62.0', '3']",In computer
50803,126998,heart_rate,59:09.1,"['61.0', '3']",In computer
50804,126999,heart_rate,59:09.1,"['66.0', '3']",In computer
50805,127000,heart_rate,59:09.1,"['64.0', '3']",In computer
50806,127001,heart_rate,59:09.1,"['66.0', '3']",In computer
50807,127002,heart_rate,59:09.1,"['65.0', '3']",In computer
50808,127003,heart_rate,59:09.1,"['66.0', '3']",In computer
50809,127004,heart_rate,59:09.1,"['70.0', '3']",In computer
50810,127005,heart_rate,59:09.2,"['71.0', '3']",In computer
50811,127006,heart_rate,59:09.2,"['72.0', '3']",In computer
50812,127007,heart_rate,59:09.2,"['75.0', '3']",In computer
50813,127008,heart_rate,59:09.2,"['74.0', '3']",In computer
50814,127009,heart_rate,59:09.2,"['75.0', '3']",In computer
50815,127010,heart_rate,59:09.2,"['74.0', '3']",In computer
50816,127011,heart_rate,59:09.2,"['74.0', '1']",In computer
50817,127012,heart_rate,59:09.2,"['75.0', '1']",In computer
50818,127013,heart_rate,59:09.2,"['80.0', '1']",In computer
50819,127014,heart_rate,59:09.2,"['70.0', '1']",In computer
50820,127015,heart_rate,59:09.2,"['65.0', '1']",In computer
50821,127016,heart_rate,59:09.2,"['66.0', '1']",In computer
50822,127017,heart_rate,59:09.2,"['65.0', '1']",In computer
50823,127018,heart_rate,59:09.2,"['64.0', '3']",In computer
50824,127019,heart_rate,59:09.2,"['61.0', '3']",In computer
50825,127020,heart_rate,59:09.2,"['60.0', '3']",In computer
50826,127021,heart_rate,59:09.2,"['58.0', '3']",In computer
50827,127022,heart_rate,59:09.2,"['59.0', '3']",In computer
50828,127023,heart_rate,59:09.3,"['60.0', '3']",In computer
50829,127024,heart_rate,59:09.3,"['61.0', '3']",In computer
50830,127025,heart_rate,59:09.3,"['66.0', '3']",In computer
50831,127026,heart_rate,59:09.3,"['64.0', '3']",In computer
50832,127027,heart_rate,59:09.3,"['65.0', '3']",In computer
50833,127028,heart_rate,59:09.3,"['66.0', '3']",In computer
50834,127029,heart_rate,59:09.3,"['70.0', '3']",In computer
50835,127030,heart_rate,59:09.3,"['75.0', '3']",In computer
50836,127031,heart_rate,59:09.3,"['74.0', '3']",In computer
50837,127032,heart_rate,59:09.3,"['75.0', '3']",In computer
50838,127033,heart_rate,59:09.3,"['71.0', '3']",In computer
50839,127034,heart_rate,59:09.3,"['70.0', '3']",In computer
50840,127035,heart_rate,59:09.3,"['69.0', '3']",In computer
50841,127036,heart_rate,59:09.3,"['68.0', '3']",In computer
50842,127037,heart_rate,59:09.3,"['67.0', '3']",In computer
50843,127038,heart_rate,59:09.3,"['66.0', '3']",In computer
50844,127039,heart_rate,59:09.4,"['65.0', '3']",In computer
50845,127040,heart_rate,59:09.4,"['66.0', '3']",In computer
50846,127041,heart_rate,59:09.4,"['67.0', '3']",In computer
50847,127042,heart_rate,59:09.4,"['67.0', '1']",In computer
50848,127043,heart_rate,59:09.4,"['66.0', '1']",In computer
50849,127044,heart_rate,59:09.4,"['0.0', '-1']",In computer
50850,127069,heart_rate,04:47.2,"['65.0', '0']",In computer
50851,127070,heart_rate,04:48.0,"['65.0', '1']",In computer
50852,127071,heart_rate,04:49.0,"['62.0', '1']",In computer
50853,127072,heart_rate,04:50.1,"['57.0', '1']",In computer
50854,127073,heart_rate,04:50.9,"['53.0', '1']",In computer
50855,127074,heart_rate,04:51.9,"['52.0', '1']",In computer
50856,127076,heart_rate,04:53.9,"['57.0', '1']",In computer
50857,127077,heart_rate,04:54.9,"['56.0', '1']",In computer
50858,127078,heart_rate,04:56.1,"['64.0', '1']",In computer
50859,127079,heart_rate,04:58.1,"['65.0', '1']",In computer
50860,127089,heart_rate,05:02.0,"['66.0', '1']",In computer
50861,127090,heart_rate,05:03.2,"['65.0', '1']",In computer
50862,127091,heart_rate,05:04.0,"['66.0', '1']",In computer
50863,127092,heart_rate,05:10.3,"['65.0', '1']",In computer
50864,127093,heart_rate,05:13.3,"['64.0', '1']",In computer
50865,127094,heart_rate,05:14.1,"['65.0', '1']",In computer
50866,127095,heart_rate,05:16.3,"['59.0', '1']",In computer
50867,127096,heart_rate,05:17.1,"['56.0', '1']",In computer
50868,127097,heart_rate,05:19.2,"['59.0', '1']",In computer
50869,127098,heart_rate,05:20.4,"['69.0', '1']",In computer
50870,127099,heart_rate,05:24.2,"['70.0', '1']",In computer
50871,127100,heart_rate,05:26.4,"['71.0', '1']",In computer
50872,127101,heart_rate,05:33.5,"['70.0', '1']",In computer
50873,127102,heart_rate,05:34.3,"['67.0', '1']",In computer
50874,127103,heart_rate,05:35.3,"['66.0', '1']",In computer
50875,127104,heart_rate,05:36.5,"['67.0', '1']",In computer
50876,127105,heart_rate,05:37.3,"['68.0', '1']",In computer
50877,127106,heart_rate,05:38.2,"['69.0', '1']",In computer
50878,127107,heart_rate,05:40.2,"['70.0', '1']",In computer
50879,127108,heart_rate,05:46.6,"['71.0', '1']",In computer
50880,127119,heart_rate,05:59.6,"['69.0', '1']",In computer
50881,127121,heart_rate,06:09.7,"['71.0', '1']",In computer
50882,127123,heart_rate,06:11.5,"['75.0', '1']",In computer
50883,127124,heart_rate,06:16.8,"['74.0', '1']",In computer
50884,127125,heart_rate,06:17.6,"['75.0', '1']",In computer
50885,127126,heart_rate,06:18.6,"['80.0', '1']",In computer
50886,127127,heart_rate,06:19.8,"['79.0', '1']",In computer
50887,127128,heart_rate,06:22.8,"['89.0', '1']",In computer
50888,127129,heart_rate,06:32.9,"['88.0', '1']",In computer
50889,127130,heart_rate,06:33.7,"['87.0', '1']",In computer
50890,127131,heart_rate,06:37.6,"['86.0', '1']",In computer
50891,127132,heart_rate,06:45.9,"['85.0', '1']",In computer
50892,127141,heart_rate,06:59.0,"['84.0', '1']",In computer
50893,127142,heart_rate,06:59.8,"['82.0', '1']",In computer
50894,127143,heart_rate,07:04.9,"['81.0', '1']",In computer
50895,127144,heart_rate,07:21.0,"['80.0', '1']",In computer
50896,127145,heart_rate,07:26.3,"['79.0', '1']",In computer
50897,127146,heart_rate,07:30.1,"['78.0', '1']",In computer
50898,127147,heart_rate,07:31.0,"['77.0', '1']",In computer
50899,127148,heart_rate,07:46.1,"['76.0', '1']",In computer
50900,127149,heart_rate,07:48.3,"['75.0', '1']",In computer
50901,127157,heart_rate,08:01.3,"['74.0', '1']",In computer
50902,127158,heart_rate,08:06.3,"['72.0', '1']",In computer
50903,127159,heart_rate,08:09.3,"['71.0', '1']",In computer
50904,127160,heart_rate,08:10.4,"['69.0', '1']",In computer
50905,127161,heart_rate,08:15.6,"['68.0', '1']",In computer
50906,127162,heart_rate,08:18.5,"['69.0', '1']",In computer
50907,127163,heart_rate,08:23.5,"['68.0', '1']",In computer
50908,127170,heart_rate,08:43.7,"['69.0', '1']",In computer
50909,127180,heart_rate,09:06.1,"['68.0', '1']",In computer
50910,127181,heart_rate,09:09.0,"['69.0', '1']",In computer
50911,127182,heart_rate,09:09.8,"['70.0', '1']",In computer
50912,127183,heart_rate,09:10.8,"['71.0', '1']",In computer
50913,127184,heart_rate,09:22.1,"['75.0', '1']",In computer
50914,127185,heart_rate,09:28.0,"['71.0', '1']",In computer
50915,127186,heart_rate,09:31.0,"['72.0', '1']",In computer
50916,127187,heart_rate,09:34.0,"['73.0', '1']",In computer
50917,127188,heart_rate,09:37.0,"['74.0', '1']",In computer
50918,127189,heart_rate,09:52.3,"['73.0', '1']",In computer
50919,127190,heart_rate,09:53.2,"['72.0', '1']",In computer
50920,127191,heart_rate,10:01.2,"['71.0', '1']",In computer
50921,127200,heart_rate,10:02.4,"['72.0', '1']",In computer
50922,127201,heart_rate,10:04.3,"['71.0', '1']",In computer
50923,127203,heart_rate,10:17.4,"['70.0', '1']",In computer
50924,127204,heart_rate,10:27.5,"['74.0', '1']",In computer
50925,127206,heart_rate,10:28.7,"['77.0', '1']",In computer
50926,127207,heart_rate,10:29.7,"['76.0', '1']",In computer
50927,127208,heart_rate,10:30.7,"['82.0', '1']",In computer
50928,127209,heart_rate,10:31.7,"['73.0', '1']",In computer
50929,127210,heart_rate,10:32.4,"['70.0', '1']",In computer
50930,127211,heart_rate,10:33.4,"['67.0', '1']",In computer
50931,127212,heart_rate,10:34.4,"['65.0', '1']",In computer
50932,127213,heart_rate,10:35.4,"['62.0', '1']",In computer
50933,127214,heart_rate,10:39.6,"['61.0', '1']",In computer
50934,127215,heart_rate,10:40.8,"['62.0', '1']",In computer
50935,127216,heart_rate,10:42.7,"['61.0', '1']",In computer
50936,127217,heart_rate,10:43.5,"['61.0', '2']",In computer
50937,127218,heart_rate,10:47.8,"['61.0', '1']",In computer
50938,127219,heart_rate,10:50.8,"['60.0', '1']",In computer
50939,127221,heart_rate,10:53.7,"['61.0', '1']",In computer
50940,127222,heart_rate,10:58.7,"['55.0', '1']",In computer
50941,127228,heart_rate,10:59.7,"['51.0', '1']",In computer
50942,127229,heart_rate,11:00.8,"['49.0', '1']",In computer
50943,127230,heart_rate,11:01.8,"['48.0', '1']",In computer
50944,127231,heart_rate,11:13.8,"['49.0', '1']",In computer
50945,127232,heart_rate,11:17.9,"['50.0', '1']",In computer
50946,127233,heart_rate,11:19.8,"['51.0', '1']",In computer
50947,127234,heart_rate,11:26.2,"['52.0', '1']",In computer
50948,127235,heart_rate,11:32.0,"['54.0', '1']",In computer
50949,127236,heart_rate,11:37.1,"['55.0', '1']",In computer
50950,127237,heart_rate,11:41.0,"['58.0', '1']",In computer
50951,127238,heart_rate,11:43.0,"['61.0', '1']",In computer
50952,127239,heart_rate,11:44.0,"['62.0', '1']",In computer
50953,127240,heart_rate,11:45.0,"['64.0', '1']",In computer
50954,127241,heart_rate,11:48.3,"['62.0', '1']",In computer
50955,127242,heart_rate,11:49.1,"['60.0', '1']",In computer
50956,127243,heart_rate,11:51.2,"['59.0', '1']",In computer
50957,127244,heart_rate,11:56.2,"['60.0', '1']",In computer
50958,127245,heart_rate,12:00.6,"['61.0', '1']",In computer
50959,127253,heart_rate,12:09.7,"['60.0', '1']",In computer
50960,127255,heart_rate,12:23.5,"['58.0', '1']",In computer
50961,127256,heart_rate,12:26.3,"['59.0', '1']",In computer
50962,127257,heart_rate,12:35.6,"['60.0', '1']",In computer
50963,127258,heart_rate,12:39.4,"['62.0', '1']",In computer
50964,127259,heart_rate,12:40.6,"['65.0', '1']",In computer
50965,127260,heart_rate,12:41.8,"['68.0', '1']",In computer
50966,127261,heart_rate,12:42.8,"['69.0', '1']",In computer
50967,127262,heart_rate,12:51.5,"['70.0', '1']",In computer
50968,127263,heart_rate,12:52.7,"['73.0', '1']",In computer
50969,127264,heart_rate,12:53.7,"['75.0', '1']",In computer
50970,127265,heart_rate,12:54.7,"['76.0', '3']",In computer
50971,127266,heart_rate,12:55.7,"['76.0', '2']",In computer
50972,127267,heart_rate,12:57.7,"['76.0', '1']",In computer
50973,127274,heart_rate,14:14.3,"['77.0', '1']",In computer
50974,127275,heart_rate,14:14.5,"['76.0', '1']",In computer
50975,127276,heart_rate,14:14.5,"['75.0', '1']",In computer
50976,127277,heart_rate,14:14.7,"['78.0', '1']",In computer
50977,127278,heart_rate,14:14.8,"['77.0', '1']",In computer
50978,127279,heart_rate,14:14.9,"['76.0', '1']",In computer
50979,127280,heart_rate,14:14.9,"['75.0', '1']",In computer
50980,127281,heart_rate,14:14.9,"['74.0', '1']",In computer
50981,127282,heart_rate,14:15.1,"['74.0', '3']",In computer
50982,127283,heart_rate,14:15.1,"['74.0', '1']",In computer
50983,127284,heart_rate,14:15.3,"['73.0', '1']",In computer
50984,127285,heart_rate,14:52.6,"['83.0', '1']",In computer
50985,127286,heart_rate,14:56.7,"['82.0', '1']",In computer
50986,127296,heart_rate,15:02.6,"['81.0', '1']",In computer
50987,127297,heart_rate,15:05.6,"['76.0', '1']",In computer
50988,127298,heart_rate,15:06.8,"['75.0', '1']",In computer
50989,127299,heart_rate,15:08.6,"['74.0', '1']",In computer
50990,127300,heart_rate,15:10.6,"['73.0', '1']",In computer
50991,127301,heart_rate,15:11.6,"['72.0', '1']",In computer
50992,127302,heart_rate,15:43.1,"['71.0', '1']",In computer
50993,127380,heart_rate,45:36.5,"['76.0', '1']",In computer
50994,127381,heart_rate,45:36.5,"['77.0', '1']",In computer
50995,127382,heart_rate,45:36.5,"['76.0', '1']",In computer
50996,127384,heart_rate,45:36.6,"['77.0', '1']",In computer
50997,127385,heart_rate,45:36.6,"['79.0', '1']",In computer
50998,127386,heart_rate,45:36.6,"['81.0', '1']",In computer
50999,127387,heart_rate,45:36.6,"['80.0', '1']",In computer
51000,127388,heart_rate,45:36.6,"['81.0', '1']",In computer
51001,127389,heart_rate,45:36.7,"['80.0', '1']",In computer
51002,127390,heart_rate,45:36.7,"['76.0', '1']",In computer
51003,127391,heart_rate,45:36.7,"['86.0', '1']",In computer
51004,127392,heart_rate,45:36.7,"['77.0', '1']",In computer
51005,127393,heart_rate,45:36.7,"['78.0', '1']",In computer
51006,127394,heart_rate,45:36.7,"['80.0', '1']",In computer
51007,127395,heart_rate,45:36.7,"['81.0', '1']",In computer
51008,127396,heart_rate,45:36.7,"['78.0', '1']",In computer
51009,127397,heart_rate,45:36.7,"['79.0', '1']",In computer
51010,127398,heart_rate,45:36.7,"['80.0', '1']",In computer
51011,127399,heart_rate,45:36.7,"['81.0', '1']",In computer
51012,127400,heart_rate,45:36.8,"['80.0', '1']",In computer
51013,127401,heart_rate,45:36.8,"['82.0', '1']",In computer
51014,127402,heart_rate,45:36.8,"['84.0', '1']",In computer
51015,127403,heart_rate,45:36.8,"['85.0', '1']",In computer
51016,127404,heart_rate,45:36.8,"['86.0', '3']",In computer
51017,127405,heart_rate,45:36.8,"['87.0', '2']",In computer
51018,127406,heart_rate,45:36.8,"['88.0', '2']",In computer
51019,127407,heart_rate,45:36.8,"['89.0', '2']",In computer
51020,127408,heart_rate,45:36.8,"['90.0', '2']",In computer
51021,127409,heart_rate,45:36.8,"['89.0', '2']",In computer
51022,127410,heart_rate,45:36.8,"['89.0', '1']",In computer
51023,127411,heart_rate,45:36.9,"['92.0', '1']",In computer
51024,127412,heart_rate,45:36.9,"['94.0', '1']",In computer
51025,127413,heart_rate,45:36.9,"['96.0', '1']",In computer
51026,127414,heart_rate,45:36.9,"['94.0', '3']",In computer
